收款商户号,支付记录编号,支付时间,支付金额,收入金额,通道号,银行支付记录编号,成功日期,清算勾兑日期,内扣手续费,外扣手续费,对账类型,记录生成日期,
20121114018,20130329133739,2013/3/29 9:58:56,1000,5.96,104,,2013/3/29 9:58:57,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133738,2013/3/29 9:58:03,1000,5.96,104,,2013/3/29 9:58:03,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133731,2013/3/29 9:44:37,500,2.98,104,,2013/3/29 9:44:37,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133730,2013/3/29 9:43:51,500,2.98,104,,2013/3/29 9:43:52,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133727,2013/3/29 9:39:45,2000,11.92,104,,2013/3/29 9:39:46,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133712,2013/3/29 9:30:47,3000,17.88,104,,2013/3/29 9:30:47,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133705,2013/3/29 9:04:23,100,0.596,104,,2013/3/29 9:04:23,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133703,2013/3/29 9:03:50,100,0.596,104,,2013/3/29 9:03:51,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133702,2013/3/29 9:03:48,250,1.49,104,,2013/3/29 9:03:49,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133696,2013/3/29 9:02:30,200,1.192,104,,2013/3/29 9:02:31,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133689,2013/3/29 9:00:47,100,0.596,104,,2013/3/29 9:00:48,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133688,2013/3/29 9:00:34,100,0.596,104,,2013/3/29 9:00:35,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133685,2013/3/29 9:00:08,5000,29.8,104,,2013/3/29 9:00:09,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133681,2013/3/29 8:58:47,100,0.596,104,,2013/3/29 8:58:48,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133676,2013/3/29 8:58:28,100,0.596,104,,2013/3/29 8:58:29,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133675,2013/3/29 8:58:28,100,0.596,104,,2013/3/29 8:58:29,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133674,2013/3/29 8:58:28,100,0.596,104,,2013/3/29 8:58:29,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133672,2013/3/29 8:58:28,100,0.596,104,,2013/3/29 8:58:29,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133669,2013/3/29 8:58:28,250,1.49,104,,2013/3/29 8:58:29,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133662,2013/3/29 8:57:26,100,0.596,104,,2013/3/29 8:57:27,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133660,2013/3/29 8:56:57,100,0.596,104,,2013/3/29 8:56:58,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133654,2013/3/29 8:55:53,100,0.596,104,,2013/3/29 8:55:53,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133649,2013/3/29 8:55:04,200,1.192,104,,2013/3/29 8:55:05,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133639,2013/3/29 8:52:55,200,1.192,104,,2013/3/29 8:52:56,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133632,2013/3/29 8:51:07,100,0.596,104,,2013/3/29 8:51:08,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133627,2013/3/29 8:50:14,400,2.384,104,,2013/3/29 8:50:14,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133626,2013/3/29 8:49:47,300,1.788,104,,2013/3/29 8:49:48,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133619,2013/3/29 8:48:30,100,0.596,104,,2013/3/29 8:48:31,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329133608,2013/3/29 5:37:36,1000,5.96,104,,2013/3/29 5:37:37,2013/3/29 0:00:00,,,1,2013/4/1 9:44:04,
20121114018,20130329134135,2013/3/29 20:12:49,3000,17.88,105,,2013/3/29 20:12:54,2013/3/29 0:00:00,,,1,2013/4/1 9:43:47,
20121114018,20130329134134,2013/3/29 20:12:31,1000,5.96,105,,2013/3/29 20:12:38,2013/3/29 0:00:00,,,1,2013/4/1 9:43:47,
20121114018,20130329134098,2013/3/29 15:25:12,500,2.98,105,,2013/3/29 15:25:19,2013/3/29 0:00:00,,,1,2013/4/1 9:43:47,
20121114018,20130329133837,2013/3/29 11:55:06,4000,23.84,105,,2013/3/29 11:55:10,2013/3/29 0:00:00,,,1,2013/4/1 9:43:47,
20121114018,20130329133834,2013/3/29 11:51:20,1000,5.96,105,,2013/3/29 11:51:26,2013/3/29 0:00:00,,,1,2013/4/1 9:43:47,
20121114018,20130329133722,2013/3/29 9:37:40,100,0.596,105,,2013/3/29 9:37:47,2013/3/29 0:00:00,,,1,2013/4/1 9:43:47,
20121114018,20130329134132,2013/3/29 19:54:15,1000,5.96,103,,2013/3/29 19:54:17,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329134128,2013/3/29 19:27:10,200,1.192,103,,2013/3/29 19:27:11,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329134126,2013/3/29 19:12:03,1,0.00596,103,,2013/3/29 19:12:04,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329134125,2013/3/29 19:11:51,1000,5.96,103,,2013/3/29 19:11:52,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329134124,2013/3/29 19:11:45,1,0.00596,103,,2013/3/29 19:11:46,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329134119,2013/3/29 18:55:20,500,2.98,103,,2013/3/29 18:55:21,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329134110,2013/3/29 17:08:10,2000,11.92,103,,2013/3/29 17:08:12,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329134099,2013/3/29 15:25:54,1000,5.96,103,,2013/3/29 15:25:55,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329134073,2013/3/29 14:56:08,1000,5.96,103,,2013/3/29 14:56:09,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329134072,2013/3/29 14:56:06,1000,5.96,103,,2013/3/29 14:56:07,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329134069,2013/3/29 14:55:35,1000,5.96,103,,2013/3/29 14:55:36,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329134064,2013/3/29 14:54:44,2000,11.92,103,,2013/3/29 14:54:46,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329134025,2013/3/29 14:43:47,2000,11.92,103,,2013/3/29 14:43:49,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329134018,2013/3/29 14:41:24,1000,5.96,103,,2013/3/29 14:41:25,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329134015,2013/3/29 14:38:58,1100,6.556,103,,2013/3/29 14:39:00,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133990,2013/3/29 14:27:17,100,0.596,103,,2013/3/29 14:27:18,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133989,2013/3/29 14:26:11,3000,17.88,103,,2013/3/29 14:26:13,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133981,2013/3/29 14:22:05,1500,8.94,103,,2013/3/29 14:22:07,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133966,2013/3/29 14:17:36,2000,11.92,103,,2013/3/29 14:17:38,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133961,2013/3/29 14:16:10,100,0.596,103,,2013/3/29 14:16:12,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133959,2013/3/29 14:15:12,4000,23.84,103,,2013/3/29 14:15:13,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133953,2013/3/29 14:09:52,1044,6.22224,103,,2013/3/29 14:09:54,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133951,2013/3/29 14:04:23,1000,5.96,103,,2013/3/29 14:04:24,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133921,2013/3/29 13:34:19,1000,5.96,103,,2013/3/29 13:34:20,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133913,2013/3/29 13:30:38,3000,17.88,103,,2013/3/29 13:30:39,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133897,2013/3/29 13:15:50,1000,5.96,103,,2013/3/29 13:15:52,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133896,2013/3/29 13:15:47,1060,6.3176,103,,2013/3/29 13:15:49,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133895,2013/3/29 13:15:09,1000,5.96,103,,2013/3/29 13:15:10,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133887,2013/3/29 13:04:31,100,0.596,103,,2013/3/29 13:04:32,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133879,2013/3/29 12:53:24,2000,11.92,103,,2013/3/29 12:53:25,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133878,2013/3/29 12:51:26,3000,17.88,103,,2013/3/29 12:51:28,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133873,2013/3/29 12:47:11,2000,11.92,103,,2013/3/29 12:47:12,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133847,2013/3/29 12:12:18,1000,5.96,103,,2013/3/29 12:12:20,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133841,2013/3/29 12:01:03,2000,11.92,103,,2013/3/29 12:01:04,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133840,2013/3/29 12:00:10,2000,11.92,103,,2013/3/29 12:00:11,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133839,2013/3/29 11:59:00,3000,17.88,103,,2013/3/29 11:59:02,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133831,2013/3/29 11:47:56,500,2.98,103,,2013/3/29 11:47:58,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133809,2013/3/29 11:19:45,1000,5.96,103,,2013/3/29 11:19:48,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133790,2013/3/29 10:55:48,5000,29.8,103,,2013/3/29 10:55:50,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133784,2013/3/29 10:51:08,1000,5.96,103,,2013/3/29 10:51:09,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133764,2013/3/29 10:33:25,1000,5.96,103,,2013/3/29 10:33:26,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133763,2013/3/29 10:32:55,2000,11.92,103,,2013/3/29 10:32:56,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133752,2013/3/29 10:17:50,100,0.596,103,,2013/3/29 10:17:52,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133751,2013/3/29 10:17:42,2500,14.9,103,,2013/3/29 10:17:43,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133743,2013/3/29 10:00:39,2000,11.92,103,,2013/3/29 10:00:41,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133735,2013/3/29 9:53:46,500,2.98,103,,2013/3/29 9:53:48,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133706,2013/3/29 9:12:02,600,3.576,103,,2013/3/29 9:12:03,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133699,2013/3/29 9:03:10,100,0.596,103,,2013/3/29 9:03:11,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133695,2013/3/29 9:02:20,300,1.788,103,,2013/3/29 9:02:21,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133684,2013/3/29 8:59:24,200,1.192,103,,2013/3/29 8:59:25,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133679,2013/3/29 8:58:38,125,0.745,103,,2013/3/29 8:58:40,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133677,2013/3/29 8:58:29,250,1.49,103,,2013/3/29 8:58:30,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133673,2013/3/29 8:58:28,200,1.192,103,,2013/3/29 8:58:30,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133668,2013/3/29 8:58:28,200,1.192,103,,2013/3/29 8:58:29,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133647,2013/3/29 8:54:23,300,1.788,103,,2013/3/29 8:54:24,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133637,2013/3/29 8:52:41,100,0.596,103,,2013/3/29 8:52:43,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133635,2013/3/29 8:52:01,200,1.192,103,,2013/3/29 8:52:02,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133633,2013/3/29 8:51:23,300,1.788,103,,2013/3/29 8:51:24,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133630,2013/3/29 8:50:35,250,1.49,103,,2013/3/29 8:50:37,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133624,2013/3/29 8:49:10,100,0.596,103,,2013/3/29 8:49:11,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133620,2013/3/29 8:48:40,100,0.596,103,,2013/3/29 8:48:41,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133613,2013/3/29 8:30:22,3208.72,19.1239712,103,,2013/3/29 8:30:23,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133611,2013/3/29 7:41:00,2000,11.92,103,,2013/3/29 7:41:02,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329133606,2013/3/29 0:16:41,60000,357.6,103,,2013/3/29 0:16:43,2013/3/29 0:00:00,,,1,2013/4/1 9:43:55,
20121114018,20130329134158,2013/3/29 23:13:06,1000,5.96,303,,2013/3/29 23:13:07,2013/3/29 0:00:00,,,1,2013/3/30 4:54:49,
20121114018,20130329134090,2013/3/29 14:59:42,1000,5.96,303,,2013/3/29 14:59:42,2013/3/29 0:00:00,,,1,2013/3/30 4:54:49,
20121114018,20130329134081,2013/3/29 14:57:52,2000,11.92,303,,2013/3/29 14:57:53,2013/3/29 0:00:00,,,1,2013/3/30 4:54:49,
20121114018,20130329134080,2013/3/29 14:57:42,3000,17.88,303,,2013/3/29 14:57:43,2013/3/29 0:00:00,,,1,2013/3/30 4:54:49,
20121114018,20130329134054,2013/3/29 14:52:31,1000,5.96,303,,2013/3/29 14:52:32,2013/3/29 0:00:00,,,1,2013/3/30 4:54:49,
