收款商户号,支付记录编号,支付时间,支付金额,收入金额,通道号,银行支付记录编号,成功日期,清算勾兑日期,内扣手续费,外扣手续费,对账类型,记录生成日期,
20121114018,20130327132359,2013/3/27 15:23:00,1000,5.96,104,,2013/3/27 15:23:00,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132355,2013/3/27 15:04:13,4000,23.84,104,,2013/3/27 15:04:13,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132351,2013/3/27 15:01:11,2000,11.92,104,,2013/3/27 15:01:11,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132347,2013/3/27 14:57:44,500,2.98,104,,2013/3/27 14:57:44,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132346,2013/3/27 14:57:01,1000,5.96,104,,2013/3/27 14:57:02,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132314,2013/3/27 14:44:37,6000,35.76,104,,2013/3/27 14:44:38,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132313,2013/3/27 14:44:36,6000,35.76,104,,2013/3/27 14:44:36,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132312,2013/3/27 14:44:34,8000,47.68,104,,2013/3/27 14:44:35,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132311,2013/3/27 14:44:12,2000,11.92,104,,2013/3/27 14:44:12,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132310,2013/3/27 14:43:58,1000,5.96,104,,2013/3/27 14:43:58,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132309,2013/3/27 14:43:50,1000,5.96,104,,2013/3/27 14:43:51,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132308,2013/3/27 14:42:33,1000,5.96,104,,2013/3/27 14:42:34,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132306,2013/3/27 14:42:14,1550,9.238,104,,2013/3/27 14:42:15,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132305,2013/3/27 14:41:47,3500,20.86,104,,2013/3/27 14:41:47,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132304,2013/3/27 14:41:38,2000,11.92,104,,2013/3/27 14:41:39,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132302,2013/3/27 14:39:42,2000,11.92,104,,2013/3/27 14:39:42,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132300,2013/3/27 14:37:48,2000,11.92,104,,2013/3/27 14:37:49,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132299,2013/3/27 14:37:02,2000,11.92,104,,2013/3/27 14:37:03,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132298,2013/3/27 14:36:10,2000,11.92,104,,2013/3/27 14:36:11,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132284,2013/3/27 14:30:21,2000,11.92,104,,2013/3/27 14:30:21,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132273,2013/3/27 14:26:13,10000,59.6,104,,2013/3/27 14:26:13,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132272,2013/3/27 14:26:08,2000,11.92,104,,2013/3/27 14:26:08,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132269,2013/3/27 14:22:46,1000,5.96,104,,2013/3/27 14:22:47,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132263,2013/3/27 14:20:11,3000,17.88,104,,2013/3/27 14:20:11,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132258,2013/3/27 14:17:50,4000,23.84,104,,2013/3/27 14:17:51,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132241,2013/3/27 14:06:47,5000,29.8,104,,2013/3/27 14:06:48,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132240,2013/3/27 14:06:35,5000,29.8,104,,2013/3/27 14:06:36,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132237,2013/3/27 14:03:03,1000,5.96,104,,2013/3/27 14:03:04,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132233,2013/3/27 13:59:25,4000,23.84,104,,2013/3/27 13:59:26,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132226,2013/3/27 13:53:40,5000,29.8,104,,2013/3/27 13:53:41,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132224,2013/3/27 13:52:56,10000,59.6,104,,2013/3/27 13:52:57,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132223,2013/3/27 13:52:38,4000,23.84,104,,2013/3/27 13:52:39,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132221,2013/3/27 13:51:15,5000,29.8,104,,2013/3/27 13:51:16,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132208,2013/3/27 13:43:43,20000,119.2,104,,2013/3/27 13:43:44,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132207,2013/3/27 13:43:11,1000,5.96,104,,2013/3/27 13:43:12,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132190,2013/3/27 13:19:22,1000,5.96,104,,2013/3/27 13:19:22,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132180,2013/3/27 13:11:07,1000,5.96,104,,2013/3/27 13:11:08,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132173,2013/3/27 13:06:34,10000,59.6,104,,2013/3/27 13:06:34,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132172,2013/3/27 13:01:04,5000,29.8,104,,2013/3/27 13:01:05,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132171,2013/3/27 12:59:18,1000,5.96,104,,2013/3/27 12:59:19,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132170,2013/3/27 12:57:52,5000,29.8,104,,2013/3/27 12:57:52,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132168,2013/3/27 12:57:01,17000,101.32,104,,2013/3/27 12:57:01,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132166,2013/3/27 12:48:54,2000,11.92,104,,2013/3/27 12:48:55,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132158,2013/3/27 12:28:23,3000,17.88,104,,2013/3/27 12:28:23,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132157,2013/3/27 12:28:20,1000,5.96,104,,2013/3/27 12:28:20,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132156,2013/3/27 12:27:49,12000,71.52,104,,2013/3/27 12:27:50,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132152,2013/3/27 12:17:45,10000,59.6,104,,2013/3/27 12:17:46,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132149,2013/3/27 12:09:05,5000,29.8,104,,2013/3/27 12:09:06,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132143,2013/3/27 11:53:22,1400,8.344,104,,2013/3/27 11:53:22,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132141,2013/3/27 11:45:38,10000,59.6,104,,2013/3/27 11:45:39,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132140,2013/3/27 11:37:44,1000,5.96,104,,2013/3/27 11:37:45,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132134,2013/3/27 11:21:51,3000,17.88,104,,2013/3/27 11:21:52,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132131,2013/3/27 11:15:52,5000,29.8,104,,2013/3/27 11:15:53,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132130,2013/3/27 11:10:39,100,0.596,104,,2013/3/27 11:10:40,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132124,2013/3/27 11:02:27,200,1.192,104,,2013/3/27 11:02:27,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132122,2013/3/27 11:02:23,200,1.192,104,,2013/3/27 11:02:24,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132121,2013/3/27 11:02:21,200,1.192,104,,2013/3/27 11:02:22,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132109,2013/3/27 10:48:55,100,0.596,104,,2013/3/27 10:48:55,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132105,2013/3/27 10:48:50,450,2.682,104,,2013/3/27 10:48:51,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132103,2013/3/27 10:48:50,900,5.364,104,,2013/3/27 10:48:50,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132101,2013/3/27 10:48:49,100,0.596,104,,2013/3/27 10:48:50,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132098,2013/3/27 10:48:49,100,0.596,104,,2013/3/27 10:48:50,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132097,2013/3/27 10:48:49,190,1.1324,104,,2013/3/27 10:48:50,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132095,2013/3/27 10:44:56,500,2.98,104,,2013/3/27 10:44:57,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132092,2013/3/27 10:41:29,20000,119.2,104,,2013/3/27 10:41:29,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132089,2013/3/27 10:36:15,20000,119.2,104,,2013/3/27 10:36:15,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132087,2013/3/27 10:31:53,500,2.98,104,,2013/3/27 10:31:54,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132086,2013/3/27 10:31:37,3000,17.88,104,,2013/3/27 10:31:38,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132084,2013/3/27 10:29:34,3000,17.88,104,,2013/3/27 10:29:35,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132081,2013/3/27 10:26:01,10000,59.6,104,,2013/3/27 10:26:01,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132080,2013/3/27 10:25:49,300,1.788,104,,2013/3/27 10:25:49,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132077,2013/3/27 10:20:20,1000,5.96,104,,2013/3/27 10:20:21,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132066,2013/3/27 9:59:03,60000,357.6,104,,2013/3/27 9:59:03,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132064,2013/3/27 9:56:44,1000,5.96,104,,2013/3/27 9:56:44,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132063,2013/3/27 9:55:27,10000,59.6,104,,2013/3/27 9:55:27,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132062,2013/3/27 9:53:59,1000,5.96,104,,2013/3/27 9:54:00,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132061,2013/3/27 9:53:24,1000,5.96,104,,2013/3/27 9:53:25,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132056,2013/3/27 9:47:31,5000,29.8,104,,2013/3/27 9:47:32,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132054,2013/3/27 9:46:51,1000,5.96,104,,2013/3/27 9:46:51,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132022,2013/3/27 9:18:19,100,0.596,104,,2013/3/27 9:18:19,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132016,2013/3/27 9:17:55,100,0.596,104,,2013/3/27 9:17:55,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132015,2013/3/27 9:17:53,100,0.596,104,,2013/3/27 9:17:53,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132012,2013/3/27 9:17:37,500,2.98,104,,2013/3/27 9:17:37,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132011,2013/3/27 9:17:17,500,2.98,104,,2013/3/27 9:17:18,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132008,2013/3/27 9:16:48,100,0.596,104,,2013/3/27 9:16:49,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132006,2013/3/27 9:16:07,100,0.596,104,,2013/3/27 9:16:08,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132005,2013/3/27 9:14:49,200,1.192,104,,2013/3/27 9:14:50,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132003,2013/3/27 9:14:20,100,0.596,104,,2013/3/27 9:14:21,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132000,2013/3/27 9:13:47,100,0.596,104,,2013/3/27 9:13:48,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131997,2013/3/27 9:13:11,100,0.596,104,,2013/3/27 9:13:12,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131995,2013/3/27 9:13:01,100,0.596,104,,2013/3/27 9:13:01,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131993,2013/3/27 9:12:45,100,0.596,104,,2013/3/27 9:12:45,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131986,2013/3/27 9:11:53,500,2.98,104,,2013/3/27 9:11:54,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131984,2013/3/27 9:11:44,300,1.788,104,,2013/3/27 9:11:45,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131978,2013/3/27 9:10:45,100,0.596,104,,2013/3/27 9:10:46,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131970,2013/3/27 9:09:42,300,1.788,104,,2013/3/27 9:09:43,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131969,2013/3/27 9:09:32,500,2.98,104,,2013/3/27 9:09:33,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131967,2013/3/27 9:09:05,200,1.192,104,,2013/3/27 9:09:06,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131955,2013/3/27 9:06:28,100,0.596,104,,2013/3/27 9:06:29,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131945,2013/3/27 9:04:25,100,0.596,104,,2013/3/27 9:04:26,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131943,2013/3/27 9:04:07,100,0.596,104,,2013/3/27 9:04:08,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131939,2013/3/27 9:03:47,200,1.192,104,,2013/3/27 9:03:47,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131934,2013/3/27 9:03:02,300,1.788,104,,2013/3/27 9:03:02,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131928,2013/3/27 9:02:31,100,0.596,104,,2013/3/27 9:02:32,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131922,2013/3/27 9:01:41,300,1.788,104,,2013/3/27 9:01:42,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131919,2013/3/27 9:01:34,100,0.596,104,,2013/3/27 9:01:35,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131917,2013/3/27 9:01:29,500,2.98,104,,2013/3/27 9:01:30,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131916,2013/3/27 9:01:20,200,1.192,104,,2013/3/27 9:01:21,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131915,2013/3/27 9:01:18,200,1.192,104,,2013/3/27 9:01:19,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131913,2013/3/27 9:01:09,100,0.596,104,,2013/3/27 9:01:09,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131911,2013/3/27 8:58:32,850,5.066,104,,2013/3/27 8:58:33,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131909,2013/3/27 8:49:53,800,4.768,104,,2013/3/27 8:49:54,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131908,2013/3/27 8:48:58,2238,13.33848,104,,2013/3/27 8:48:58,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131903,2013/3/27 8:21:15,1000,5.96,104,,2013/3/27 8:21:16,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131904,2013/3/27 8:21:15,100,0.596,104,,2013/3/27 8:21:15,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327131896,2013/3/27 7:08:55,1000,5.96,104,,2013/3/27 7:08:56,2013/3/27 0:00:00,,,1,2013/3/28 9:43:09,
20121114018,20130327132404,2013/3/27 18:08:21,1000,5.96,105,,2013/3/27 18:08:27,2013/3/27 0:00:00,,,1,2013/3/28 9:42:43,
20121114018,20130327132402,2013/3/27 18:06:54,1000,5.96,105,,2013/3/27 18:07:01,2013/3/27 0:00:00,,,1,2013/3/28 9:42:43,
20121114018,20130327132344,2013/3/27 14:55:54,1000,5.96,105,,2013/3/27 14:55:59,2013/3/27 0:00:00,,,1,2013/3/28 9:42:43,
20121114018,20130327132337,2013/3/27 14:54:30,1000,5.96,105,,2013/3/27 14:54:35,2013/3/27 0:00:00,,,1,2013/3/28 9:42:43,
20121114018,20130327132332,2013/3/27 14:53:08,1000,5.96,105,,2013/3/27 14:53:15,2013/3/27 0:00:00,,,1,2013/3/28 9:42:43,
20121114018,20130327132321,2013/3/27 14:48:34,1000,5.96,105,,2013/3/27 14:48:41,2013/3/27 0:00:00,,,1,2013/3/28 9:42:43,
20121114018,20130327132318,2013/3/27 14:46:02,10000,59.6,105,,2013/3/27 14:46:09,2013/3/27 0:00:00,,,1,2013/3/28 9:42:43,
20121114018,20130327132227,2013/3/27 13:53:41,500,2.98,105,,2013/3/27 13:53:47,2013/3/27 0:00:00,,,1,2013/3/28 9:42:43,
20121114018,20130327132218,2013/3/27 13:49:15,3000,17.88,105,,2013/3/27 13:49:21,2013/3/27 0:00:00,,,1,2013/3/28 9:42:43,
20121114018,20130327132175,2013/3/27 13:08:11,13000,77.48,105,,2013/3/27 13:08:18,2013/3/27 0:00:00,,,1,2013/3/28 9:42:43,
20121114018,20130327132071,2013/3/27 10:08:26,1000,5.96,105,,2013/3/27 10:08:33,2013/3/27 0:00:00,,,1,2013/3/28 9:42:43,
20121114018,20130327132042,2013/3/27 9:38:20,200,1.192,105,,2013/3/27 9:38:25,2013/3/27 0:00:00,,,1,2013/3/28 9:42:43,
20121114018,20130327132041,2013/3/27 9:38:10,100,0.596,105,,2013/3/27 9:38:17,2013/3/27 0:00:00,,,1,2013/3/28 9:42:43,
20121114018,20130327131910,2013/3/27 8:58:32,1000,5.96,105,,2013/3/27 8:58:39,2013/3/27 0:00:00,,,1,2013/3/28 9:42:43,
20121114018,20130327131879,2013/3/26 23:29:35,500,2.98,105,,2013/3/26 23:29:42,2013/3/27 0:00:00,,,1,2013/3/27 9:42:19,
20121114018,20130327132525,2013/3/27 23:46:31,3000,17.88,103,,2013/3/27 23:46:33,2013/3/27 0:00:00,,,1,2013/3/28 9:42:57,
20121114018,20130327132520,2013/3/27 23:15:25,2600,15.496,103,,2013/3/27 23:15:26,2013/3/27 0:00:00,,,1,2013/3/28 9:42:57,
20121114018,20130327132515,2013/3/27 22:49:21,2000,11.92,103,,2013/3/27 22:49:23,2013/3/27 0:00:00,,,1,2013/3/28 9:42:57,
